job_link,job_skills
https://www.linkedin.com/jobs/view/mental-health-technician-float-unit-belle-mead-ft-at-hackensack-meridian-health-3729891344,"Patient Care Services, Vital Signs, Psychoeducational Group Sessions, Crisis Intervention, Daily Living Activities, Laundry, Bathing, Toileting, Interpersonal Relationships, Appropriate Behavior, High School Diploma, AHA Basic Health Care Life Support HCP Certification"
https://www.linkedin.com/jobs/view/financial-advisor-associate-at-morgan-stanley-3557058891,"Finance, Wealth Planning, Investment Strategies, Product Knowledge, Business Development, Management, Sales, Legal, Accounting, Networking, Financial Planning Specialist (FPS), Securities Industry Essential (SIE) Exam, Series 7, Series 66, Bachelor's degree, Problem Solving, Communication, Presentation, Time Management, Organization, Business Development, Background Check, PreEmployment Assessments, Problem Solving, Listening, Financial Solutions"
https://www.linkedin.com/jobs/view/bi-developer-at-justrite-manufacturing-company-l-l-c-3800565925,"BI, DW, ETL, Power BI, SQL, SSIS, SSMS, Visual Studio, SharePoint, Microsoft Power Apps, Data warehouse, Multidimensional database, Kimball Method, Agile, Power BI, Analyze in Excel, SQL Server, SSIS, SSMS, Visual Studio, SharePoint, Selfmotivated, Communication skills, Fastpaced work environment, Logical & analytical skills, Computer Science degree, 3 years of data warehouse design and implementation experience, 3 years of data analytics and reporting experience, Medical Dental & Vision benefits, Health Care Savings Accounts, Flexible Spending Accounts, Paid time off, 401K, Short Term Disability, Long Term Disability, Employee Assistance Program, Employee Wellness Program, Tuition Reimbursement Program"
https://www.linkedin.com/jobs/view/district-manager-zales-san-francisco-valley-area-at-signet-jewelers-3802340505,"Sales, Profit, Leadership, Training, Company policies and procedures, Corporate Mission Statement, Guest first philosophy, Sales projections, Sales quotas, GEI performance, Productive relationships, Teamwork, Cooperation, Operations, Staffing, Sales leadership, Recruiting, Hiring, Store staffing, Compliance, Policies, Systems, Procedures, Sales management programs, Performance monitoring, Behaviorbased feedback, Standardized training, Performance standards, Execution of tasks, Oneonone training, Market monitoring, Corporate competition analysis, Trend communication, Conduct, Role model, Standards of Conduct, Business Ethics, Sales performance, Net profit performance, Payroll budgets, Corporate wage rate plans, Time Records system procedures, Payroll management, Labor scheduling programs, Guest traffic patterns, Administrative needs, Recruiting, Succession planning, Training and development, Store Management Team, Sales Team, Business meetings, Compliance, Diversity Training, Sexual Harassment, Diamond Tradeins, Guest Service, Merchandise Recalls, Handling, Discounting, Repair Sales, Margin, Store Administration, Credit, Visual Display, Loss Prevention, Staffing, Warranties, Policies, Systems, Procedures, Store operations, Leading, Training, Enforcing compliance, Email, Internet, Communication, Selfguided training"
https://www.linkedin.com/jobs/view/senior-lab-technician-power-systems-at-electric-hydrogen-3786148997,"Electrical Engineering, Lab Management, Testing and Analysis, Prototype Building, Soldering, Electronics Assembly, Component Level Debugging, Equipment Installation, Electronics Test Equipment, Manual Dexterity, Magnification Assistance, Oscilloscopes, Signal Generators, Power Supplies, Cell Phone Allowance, Employer Sponsored 401(k), Private Healthcare (potential dependent on eligibility), Dental Insurance (potential dependent on eligibility), Vision Insurance (potential dependent on eligibility), Life Insurance (potential dependent on eligibility), Disability Insurance (potential dependent on eligibility), Discretionary Bonus (dependent on performance)"
https://www.linkedin.com/jobs/view/store-manager-unassigned-at-family-farm-home-3800417841,"Leadership, Team management, Merchandising, Shrink control, Store operations, Local market knowledge, Customer service, Hiring, Coaching, Counseling, Disciplining, Firing, Performance evaluation, Store morale, Delegation, Feedback, Budgeting, Financial analysis, Sales strategy, Inventory management, Asset protection, Safety compliance, Policy enforcement, Numerical analysis, Data interpretation, Detail orientation, Multitasking, Physical stamina, Communication skills"
https://www.linkedin.com/jobs/view/rn-clinical-lung-transplant-coordinator-at-corewell-health-3669946060,"Transplant Coordination, Nursing, Patient Care, Communication, Teamwork, Problem Solving, Research, Teaching, Education, Documentation, UNOS Guidelines, Discharge Planning, Organ Procurement, Blood Bank, ACLS, BLS, CCTC, Critical Care, Physical Demands, Visual Acuity, Color Vision, Fulltime, 40 Hours per Week, 8am to 4:30pm, Monday to Friday, Drugfree Workplace, MMR Varicella Tdap Influenza Vaccine, Reasonable Accommodations, Equal Employment Opportunity, Diversity Equity and Inclusion"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ct-technologist-at-springboard-health-3784691287,"CT Technologist, Allied Health, Radiology, CT Scanning, Healthcare Travel"
https://www.linkedin.com/jobs/view/talent-and-culture-manager-learning-and-development-at-athenahealth-3797074254,"Talent Management, Onboarding, New Hire Orientation, Learning and Development, FranklinCovey, LinkedIn Learning, Cornerstone LMS, Workday, HR Business Partner, Industrial and Organizational Psychology, HR Talent Practices, Design, Teaching, Collaboration, Diversity, Inclusion, Equality, WorkLife Balance, Flexible Work Arrangements, Employee Benefits, Corporate Social Responsibility, STEM Education, Healthcare Technology, Healthcare Management, Employee Experience"
https://www.linkedin.com/jobs/view/host-at-j-alexander-s-restaurants-3804474384,"Hospitality Industry Experience, Restaurant Server Training, Customer Service, Guest Relations, Flexible Schedule, Can Work Nights and Weekends, 401(k) with Company Match, Tuition Reimbursement, Opportunity for Upward Growth"
https://www.linkedin.com/jobs/view/full-time-sales-lead-chico-s-at-chico-s-fas-inc-3791786338,"Sales Leadership, Sales and Promotion Knowledge, Merchandise Handling and Presentation, Loss Prevention, Sales and Productivity Goals, Product Knowledge, Locate Fulfillment, Team Motivation, Inclusive Collaboration, Problem Solving, Communication and Feedback, Customer Service Principles, Product Knowledge, Clienteling and Wardrobing, Customer Concerns Resolution, Register Operations, Customer Communication, Training and Development, Performance Appraisals, Associate Engagement, Employment Practices and Policies, Communication, Adaptability to Technology, Administrative Skills, Multitasking, Customer Interaction, Regular Attendance, Flexible Work Schedule, Physical Requirements, Walking/Standing, Lifting, Climbing"
https://www.linkedin.com/jobs/view/junior-faculty-beam-summer-away-at-bridge-to-enter-advanced-mathematics-beam-3800633461,"Mathematics, Teaching, Curriculum design, Handson learning, Problem solving, Communication, Teamwork, Community building, Mentorship, Lesson planning, Math circles, Extracurricular outreach programs, Summer programs, College campus, Zoom, Resumé, Course proposal, Sample lesson, Interview"
https://www.linkedin.com/jobs/view/executive-assistant-investment-management-23265-at-daley-and-associates-llc-3733166170,"Calendar management, Scheduling, Travel coordination, Office management, Expense reporting, Outlook, Communication, Client relations, Vendor relations, Travel arrangements, Event planning, Administrative support, Special projects, Time management, Organizational skills, Problemsolving, Prioritization, Communication, Interpersonal skills, Teamwork, Technical skills, Positive attitude, Collaboration"
https://www.linkedin.com/jobs/view/licensed-professional-counselor-lpc-clark-nj-at-lifestance-health-3795856030,"Psychotherapy, Telemedicine, Social work, Clinical counseling, Digital technology, Medical healthcare services, Outpatient care, Psychiatry, Psychology, Mental health, Health, Dentistry, Vision, Life insurance, 401k, Paid parental leave, Holidays, EAP, Work/life balance, Longterm incentive stock award, Child/Adolescent populations, NJ license, Licensed Clinical Social Worker (LCSW), Licensed Marriage and Family Therapist (LMFT), Licensed Professional Counselor (LPC)"
https://www.linkedin.com/jobs/view/cornea-surgeon-partnership-opportunity-kalamazoo-mi-at-ocular-ophthalmic-recruiting-solutions-3626322767,"Cornea, Kalamazoo, Practice Administrator, Surgery, Lasik"
https://www.linkedin.com/jobs/view/senior-field-engineer-at-energy-jobline-3773719839,"Field Service Engineer, DCS, PLCs, Programming, Support, Technical Education, Customer Service, Problem Solving, Installation, Operation, Modification, Repair, Bachelor's Degree, Engineering, Computer Science, 6+ Years Experience, Travel (up to 70%), Hybrid Work Option (up to 2 days a week), Competitive Salary ($87000$97000 annually), Comprehensive Benefits Package, Diversity and Inclusion, Training and Development Opportunities"
https://www.linkedin.com/jobs/view/retail-business-training-manager-at-more-than-words-3790762912,"Retail experience, Inventory management, Customer service, Social media marketing, Leadership, Team management, Training, Communication, Troubleshooting, Problemsolving, Time management, Attention to detail, Accountability, Driver's license"
https://www.linkedin.com/jobs/view/lead-sales-associate-ft-at-dollar-general-3683972289,"Customer service, Sales, Cashier operations, Stocking, Cleaning, Planogram implementation, Cash handling, Safety, Communication, Mathematical calculations, Interpersonal skills, Merchandising, Physical labor"
https://www.linkedin.com/jobs/view/rws-theatrical-stitcher-at-rws-global-3787737970,"Theatrical Stitching, Costume Construction, Hand and Machine Sewing, Tailoring, Alterations, Garment Construction, Quick Rigging, Collaboration, Communication, Time Management, Teamwork, Physical Strength, Experience in Live Entertainment, Attention to Detail"
https://www.linkedin.com/jobs/view/registered-nurse-%E2%80%93-emergency-room-travel-er-rn-24205239expplat-at-travelnursesource-3804664190,"ER Nurse, Trauma Nurse, Acute Care Nurse, Registered Nurse, RN, Nursing, Nurse, Emergency, Healthcare, Health Care, Hospital, ACLS, PALS, BLS, NIHSS, TNCC, Deescalation, NM RN License, SSN, DOB, 50 Mile Radius, Competitive Pay, Free Private Housing, Medical, Dental, Vision, 401(k), Flex Spending, Life Insurance, Accident and Shortterm Disability Coverage, Free Continuing Education"
https://www.linkedin.com/jobs/view/customer-service-rep-overnights-ft-pt-at-holiday-stationstores-3762891128,"Customer service, Team work, Communication, Problem solving, Sales, Cashiering, Retail experience, High school diploma, Standing and walking, Lifting and carrying, Reaching and grasping, Bending, Pushing and pulling"
https://www.linkedin.com/jobs/view/hourly-supervisor-training-at-walmart-3780671322,"Leadership, Training, Supervision, Merchandise, Financial performance, Communication, Math"
